NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	198	123		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	132		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	199	146		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	200	96		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN	200	83		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	136		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP	198	142		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN	199	66		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP	199	89		
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN	199	126		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	200	114		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	200	108		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	200	94		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN	200	138		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP	200	146		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN	199	89		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP	200	115		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	197	60		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN	200	150		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	92		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	199	134		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	200	167		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	171		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_UP	200	143		
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	200	180		
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_UP	200	123		
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_DN	199	143		
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP	200	157		
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	199	133		
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	199	162		
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	200	154		
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	200	159		
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	200	167		
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	199	152		
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	199	154		
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	199	161		
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	199	127		
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	199	169		
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN	195	137		
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP	199	132		
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP	196	141		
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	199	153		
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	191	129		
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP	193	133		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP	194	138		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	198	160		
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	197	154		
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN	193	91		
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	198	173		
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN	194	125		
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP	200	61		
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN	200	164		
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP	200	142		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP	199	89		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_DN	200	97		
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	200	124		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN	200	155		
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	199	108		
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	200	170		
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP	200	147		
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN	200	162		
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	200	161		
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN	200	156		
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_UP	200	164		
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	163		
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	200	158		
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	200	147		
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN	200	163		
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP	200	47		
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN	200	117		
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	200	174		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_UP	200	159		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN	199	80		
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	200	184		
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	150		
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	200	169		
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	199	136		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	184		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	199	147		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_UP	200	162		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN	200	129		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN	199	149		
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	122		
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	197	166		
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_UP	197	145		
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_DN	198	106		
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN	199	159		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	193	122		
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP	194	149		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_UP	197	104		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN	200	74		
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	200	43		
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	198	108		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN	200	101		
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP	199	101		
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_UP	200	127		
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP	200	104		
GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_DN	199	120		
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	198	125		
GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP	199	143		
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN	199	108		
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP	199	152		
GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_UP	200	119		
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	200	91		
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	199	124		
GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_DN	200	120		
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN	200	116		
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN	199	84		
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN	198	124		
GSE21379_WT_VS_SAP_KO_CD4_TCELL_UP	200	116		
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP	199	126		
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	200	56		
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	200	147		
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	200	71		
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	200	161		
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	200	94		
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	200	41		
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	200	139		
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN	199	121		
GSE21379_WT_VS_SAP_KO_CD4_TCELL_DN	199	127		
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP	200	128		
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_UP	200	137		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	200	127		
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	120		
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP	199	129		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	199	134		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	200	124		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	199	160		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	126		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	126		
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN	199	105		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	200	130		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	148		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	137		
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	145		
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	118		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN	184	41		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP	190	84		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN	186	73		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	189	71		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	187	40		
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP	196	119		
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN	193	96		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	197	115		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	197	162		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	96		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN	199	149		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP	198	103		
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	196	151		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	100		
GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_UP	194	96		
GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN	188	46		
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP	187	49		
GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_UP	192	116		
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	197	128		
GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP	196	100		
GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	198	133		
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP	189	91		
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_DN	196	112		
GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_DN	185	90		
GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_DN	194	110		
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_UP	189	92		
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN	189	98		
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	192	114		
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP	187	80		
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_DN	194	109		
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	190	96		
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_DN	193	111		
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP	192	86		
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN	194	112		
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP	191	56		
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN	186	99		
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP	185	76		
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN	193	89		
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_UP	193	88		
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP	196	121		
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP	185	84		
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN	196	127		
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP	185	59		
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN	190	121		
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP	200	153		
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN	200	145		
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	199	161		
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	200	186		
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN	198	164		
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	200	184		
GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	199	158		
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	200	176		
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	198	164		
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	175		
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN	200	136		
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	200	163		
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP	195	125		
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	200	156		
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	199	95		
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN	199	110		
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	167	123		
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	182	110		
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	174	119		
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP	174	111		
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN	181	130		
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP	183	112		
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN	176	129		
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	164	117		
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	182	115		
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	177	118		
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	159		
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	199	142		
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN	200	141		
GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN	199	133		
GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN	200	141		
GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_UP	200	145		
GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP	200	130		
GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP	199	136		
GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN	199	156		
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP	199	135		
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN	200	146		
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP	199	144		
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP	199	152		
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN	200	151		
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	199	125		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	200	139		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	195	128		
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	200	137		
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP	196	122		
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN	199	151		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	200	141		
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP	197	117		
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN	200	164		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	197	101		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	198	108		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	200	132		
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	199	143		
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	194	107		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN	198	92		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP	196	109		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN	197	150		
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP	198	122		
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN	200	157		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP	196	104		
GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_UP	200	150		
GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_DN	198	127		
GSE22033_WT_VS_PPARG_KO_MEF_DN	199	134		
GSE22033_WT_VS_PPARG_KO_MEF_UP	195	102		
GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP	200	159		
GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN	197	124		
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP	200	156		
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	197	102		
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	197	98		
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	195	131		
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	197	156		
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	198	131		
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	200	158		
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_UP	199	101		
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	199	158		
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP	200	127		
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP	200	165		
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_DN	198	111		
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_DN	200	136		
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	196	84		
GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN	146	53		
GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN	141	104		
GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP	167	127		
GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN	131	102		
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP	176	143		
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP	159	144		
GSE21033_1H_VS_24H_POLYIC_STIM_DC_UP	161	133		
GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN	170	145		
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	166	121		
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP	156	127		
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN	157	102		
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_DN	159	104		
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP	199	158		
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN	200	132		
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_DN	200	134		
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP	200	165		
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN	200	169		
