NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP		155	-0.58097655	-2.17918	0.0	0.0	0.0	1236	tags=36%, list=12%, signal=40%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP	GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP		127	-0.5898776	-2.1778448	0.0	0.0	0.0	1225	tags=39%, list=12%, signal=43%	
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN		128	-0.5921468	-2.1768677	0.0	0.0	0.0	1431	tags=37%, list=14%, signal=42%	
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP		84	-0.6456605	-2.1759677	0.0	0.0	0.0	1650	tags=52%, list=16%, signal=62%	
GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN	GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN		179	-0.5691919	-2.1752694	0.0	0.0	0.0	1600	tags=41%, list=15%, signal=47%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP		118	-0.60125816	-2.1737223	0.0	0.0	0.0	1921	tags=42%, list=18%, signal=50%	
GSE13229_IMM_VS_MATURE_NKCELL_DN	GSE13229_IMM_VS_MATURE_NKCELL_DN		139	-0.5860201	-2.1694148	0.0	0.0	0.0	1922	tags=35%, list=18%, signal=43%	
GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN	GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN		153	-0.5782534	-2.1659956	0.0	0.0	0.0	1124	tags=35%, list=11%, signal=39%	
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN		134	-0.58226556	-2.164617	0.0	0.0	0.0	1496	tags=39%, list=14%, signal=45%	
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_DN	GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_DN		164	-0.5775758	-2.1640158	0.0	0.0	0.0	1758	tags=37%, list=17%, signal=44%	
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP		134	-0.5844066	-2.1623034	0.0	0.0	0.0	1114	tags=33%, list=11%, signal=36%	
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP	GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP		129	-0.59356356	-2.1622128	0.0	0.0	0.0	1040	tags=39%, list=10%, signal=42%	
GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN	GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN		156	-0.5738077	-2.1604624	0.0	0.0	0.0	1306	tags=33%, list=12%, signal=37%	
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP	GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP		169	-0.57306176	-2.160136	0.0	0.0	0.0	1797	tags=40%, list=17%, signal=47%	
GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP	GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP		154	-0.5779887	-2.160034	0.0	0.0	0.0	1649	tags=44%, list=16%, signal=51%	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN	GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN		110	-0.59853697	-2.1594493	0.0	0.0	0.0	2626	tags=49%, list=25%, signal=65%	
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP		104	-0.6144254	-2.158958	0.0	0.0	0.0	2294	tags=53%, list=22%, signal=67%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN		173	-0.5616031	-2.1573029	0.0	0.0	0.0	1898	tags=43%, list=18%, signal=51%	
GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		126	-0.58462256	-2.1566179	0.0	0.0	0.0	1485	tags=35%, list=14%, signal=40%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN		151	-0.5774029	-2.1556342	0.0	0.0	0.0	1936	tags=46%, list=18%, signal=55%	
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP	GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP		128	-0.59164447	-2.1542258	0.0	0.0	0.0	2083	tags=48%, list=20%, signal=59%	
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN		99	-0.61586654	-2.1535847	0.0	0.0	0.0	1649	tags=39%, list=16%, signal=46%	
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN	GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN		163	-0.56811726	-2.1533976	0.0	0.0	0.0	2178	tags=43%, list=21%, signal=53%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN		173	-0.56470364	-2.1501067	0.0	0.0	0.0	1458	tags=34%, list=14%, signal=39%	
GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP	GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP		105	-0.6061523	-2.1461136	0.0	0.0	0.0	1909	tags=40%, list=18%, signal=48%	
GSE27786_LSK_VS_CD4_TCELL_DN	GSE27786_LSK_VS_CD4_TCELL_DN		151	-0.57935613	-2.1446476	0.0	0.0	0.0	2052	tags=43%, list=20%, signal=53%	
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP	GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP		136	-0.5784473	-2.1435592	0.0	0.0	0.0	1262	tags=35%, list=12%, signal=39%	
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN		125	-0.5875582	-2.1418996	0.0	0.0	0.0	1058	tags=38%, list=10%, signal=42%	
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		106	-0.59804803	-2.1384475	0.0	0.0	0.0	1138	tags=28%, list=11%, signal=31%	
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		165	-0.5695224	-2.1369157	0.0	0.0	0.0	1718	tags=42%, list=16%, signal=49%	
GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN	GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN		144	-0.580856	-2.1349847	0.0	0.0	0.0	1111	tags=35%, list=11%, signal=39%	
GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP	GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP		182	-0.56236905	-2.1337368	0.0	0.0	0.0	1156	tags=37%, list=11%, signal=41%	
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP		129	-0.57812333	-2.1297092	0.0	0.0	0.0	1377	tags=33%, list=13%, signal=38%	
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN		173	-0.5592111	-2.1296468	0.0	0.0	0.0	1575	tags=37%, list=15%, signal=43%	
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP	GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP		127	-0.5835863	-2.128704	0.0	0.0	0.0	2187	tags=43%, list=21%, signal=54%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_6H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_6H_DN		128	-0.57447135	-2.127559	0.0	0.0	0.0	1286	tags=37%, list=12%, signal=41%	
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN		179	-0.55704737	-2.1234777	0.0	0.0	0.0	1156	tags=36%, list=11%, signal=40%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN		112	-0.5960103	-2.121939	0.0	0.0	0.0	1413	tags=44%, list=13%, signal=50%	
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN		168	-0.56407166	-2.121123	0.0	0.0	0.0	1033	tags=32%, list=10%, signal=34%	
GSE15330_WT_VS_IKAROS_KO_HSC_DN	GSE15330_WT_VS_IKAROS_KO_HSC_DN		155	-0.5664861	-2.119259	0.0	0.0	0.0	1489	tags=33%, list=14%, signal=38%	
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP	GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP		113	-0.5937122	-2.1182094	0.0	0.0	0.0	1547	tags=39%, list=15%, signal=45%	
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN	GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN		164	-0.561989	-2.1180756	0.0	0.0	0.0	2028	tags=43%, list=19%, signal=52%	
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP		140	-0.5722588	-2.114331	0.0	0.0	0.0	1219	tags=30%, list=12%, signal=33%	
GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP	GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP		155	-0.5646226	-2.1137888	0.0	0.0	0.0	2118	tags=43%, list=20%, signal=53%	
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP	GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP		124	-0.5725016	-2.11353	0.0	0.0	0.0	2158	tags=50%, list=21%, signal=62%	
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN		167	-0.5555593	-2.111715	0.0	0.0	0.0	1967	tags=38%, list=19%, signal=46%	
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP		96	-0.6073014	-2.1076007	0.0	0.0	0.0	1413	tags=47%, list=13%, signal=54%	
GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP	GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP		156	-0.56102294	-2.1072352	0.0	0.0	0.0	2177	tags=42%, list=21%, signal=52%	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP	GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP		68	-0.62691164	-2.10705	0.0	0.0	0.0	2375	tags=62%, list=23%, signal=79%	
QUEREC_PBMC_YF_17D_VACCINE_AGE_18_45YO_7DY_UP	QUEREC_PBMC_YF_17D_VACCINE_AGE_18_45YO_7DY_UP		27	-0.75417906	-2.1068335	0.0	0.0	0.0	1050	tags=67%, list=10%, signal=74%	
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN	GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN		171	-0.5578164	-2.106691	0.0	0.0	0.0	1600	tags=40%, list=15%, signal=46%	
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP		178	-0.55472964	-2.1065927	0.0	0.0	0.0	1341	tags=37%, list=13%, signal=42%	
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN	GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN		122	-0.58110535	-2.105884	0.0	0.0	0.0	1856	tags=41%, list=18%, signal=49%	
HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_7YR_DN	HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_7YR_DN		285	-0.53002393	-2.1028564	0.0	0.0	0.0	1616	tags=36%, list=15%, signal=41%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		133	-0.5682172	-2.1024342	0.0	0.0	0.0	1616	tags=38%, list=15%, signal=44%	
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN	GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN		165	-0.5543987	-2.0997396	0.0	0.0	0.0	1788	tags=35%, list=17%, signal=42%	
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN	GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN		125	-0.57566243	-2.0970607	0.0	0.0	0.0	1883	tags=40%, list=18%, signal=48%	
GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN	GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN		171	-0.5509574	-2.0967228	0.0	0.0	0.0	1324	tags=32%, list=13%, signal=36%	
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN	GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN		145	-0.56522197	-2.096302	0.0	0.0	0.0	2094	tags=41%, list=20%, signal=51%	
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN	GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN		126	-0.5682564	-2.0946276	0.0	0.0	0.0	1726	tags=41%, list=16%, signal=49%	
GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_DN	GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_DN		80	-0.6156159	-2.093311	0.0	0.0	0.0	1853	tags=44%, list=18%, signal=53%	
GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN	GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN		160	-0.5572002	-2.0924606	0.0	0.0	0.0	1641	tags=39%, list=16%, signal=46%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP		123	-0.5741289	-2.0912538	0.0	0.0	0.0	2170	tags=42%, list=21%, signal=53%	
GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN		169	-0.5528578	-2.0911746	0.0	0.0	0.0	1792	tags=41%, list=17%, signal=48%	
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN	GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN		118	-0.5786849	-2.0897293	0.0	0.0	0.0	1767	tags=32%, list=17%, signal=38%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		145	-0.56233543	-2.088779	0.0	0.0	0.0	1688	tags=39%, list=16%, signal=45%	
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN		125	-0.571203	-2.088269	0.0	0.0	0.0	1869	tags=42%, list=18%, signal=50%	
GSE4142_NAIVE_VS_GC_BCELL_UP	GSE4142_NAIVE_VS_GC_BCELL_UP		123	-0.57119673	-2.083814	0.0	0.0	0.0	1236	tags=33%, list=12%, signal=37%	
QUEREC_PBMC_YF_17D_VACCINE_AGE_18_45YO_3DY_UP	QUEREC_PBMC_YF_17D_VACCINE_AGE_18_45YO_3DY_UP		27	-0.75417906	-2.0832012	0.0	0.0	0.0	1050	tags=67%, list=10%, signal=74%	
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_UP	GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_UP		134	-0.56483907	-2.0828617	0.0	0.0	0.0	1624	tags=40%, list=15%, signal=46%	
GSE369_SOCS3_KO_VS_WT_LIVER_DN	GSE369_SOCS3_KO_VS_WT_LIVER_DN		158	-0.55609006	-2.0806708	0.0	0.0	0.0	2279	tags=41%, list=22%, signal=52%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP		77	-0.6189424	-2.0802114	0.0	0.0	0.0	1903	tags=42%, list=18%, signal=50%	
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP		140	-0.5580103	-2.0777147	0.0	0.0	0.0	2106	tags=44%, list=20%, signal=54%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP		101	-0.59266335	-2.0760524	0.0	0.0	0.0	1701	tags=44%, list=16%, signal=51%	
GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP	GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP		149	-0.55735344	-2.0759609	0.0	0.0	0.0	1581	tags=36%, list=15%, signal=42%	
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN		105	-0.5842221	-2.074738	0.0	0.0	0.0	1050	tags=35%, list=10%, signal=39%	
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP	GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP		142	-0.5638087	-2.0742626	0.0	0.0	0.0	2072	tags=42%, list=20%, signal=51%	
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP		124	-0.57104415	-2.0729177	0.0	0.0	0.0	1746	tags=42%, list=17%, signal=50%	
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN		172	-0.54527944	-2.0727932	0.0	0.0	0.0	2400	tags=45%, list=23%, signal=57%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN		120	-0.57364136	-2.070747	0.0	0.0	0.0	1413	tags=43%, list=13%, signal=49%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP		56	-0.64140195	-2.0699983	0.0	0.0	0.0	1870	tags=46%, list=18%, signal=56%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN		158	-0.5497776	-2.0643914	0.0	0.0	0.0	1921	tags=41%, list=18%, signal=50%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN		124	-0.56287664	-2.0630274	0.0	0.0	0.0	2002	tags=43%, list=19%, signal=52%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP		149	-0.55594176	-2.0590878	0.0	0.0	0.0	1076	tags=32%, list=10%, signal=35%	
GSE17580_TREG_VS_TEFF_DN	GSE17580_TREG_VS_TEFF_DN		157	-0.5476953	-2.058605	0.0	0.0	0.0	1760	tags=35%, list=17%, signal=41%	
GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN	GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN		149	-0.55624825	-2.0578818	0.0	0.0	0.0	1807	tags=40%, list=17%, signal=47%	
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP	GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP		150	-0.5451939	-2.057414	0.0	0.0	0.0	2318	tags=51%, list=22%, signal=65%	
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN	GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN		147	-0.5601094	-2.0565279	0.0	0.0	0.0	1974	tags=38%, list=19%, signal=46%	
GSE30083_SP2_VS_SP3_THYMOCYTE_DN	GSE30083_SP2_VS_SP3_THYMOCYTE_DN		106	-0.5768024	-2.054563	0.0	0.0	0.0	1773	tags=48%, list=17%, signal=57%	
GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP	GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP		133	-0.55490434	-2.0530293	0.0	0.0	0.0	1984	tags=41%, list=19%, signal=50%	
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP		158	-0.55081743	-2.0512524	0.0	0.0	0.0	1851	tags=35%, list=18%, signal=42%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP	GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP		144	-0.5458442	-2.0496435	0.0	0.0	0.0	1268	tags=37%, list=12%, signal=41%	
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP	ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP		79	-0.60650194	-2.049309	0.0	0.0	0.0	1692	tags=51%, list=16%, signal=60%	
GSE14308_INDUCED_VS_NATURAL_TREG_DN	GSE14308_INDUCED_VS_NATURAL_TREG_DN		161	-0.54604137	-2.0471292	0.0	0.0	0.0	1933	tags=37%, list=18%, signal=44%	
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		115	-0.5692803	-2.046323	0.0	0.0	0.0	2128	tags=47%, list=20%, signal=58%	
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP		140	-0.5515249	-2.0440485	0.0	0.0	0.0	2002	tags=37%, list=19%, signal=45%	
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN	GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN		130	-0.552251	-2.043921	0.0	0.0	0.0	1479	tags=37%, list=14%, signal=42%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN		157	-0.5384978	-2.0431097	0.0	0.0	0.0	1952	tags=36%, list=19%, signal=44%	
GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN	GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN		108	-0.5672464	-2.0422845	0.0	0.0	0.0	1371	tags=33%, list=13%, signal=38%	
GSE12505_WT_VS_E2_2_HET_PDC_UP	GSE12505_WT_VS_E2_2_HET_PDC_UP		55	-0.6383209	-2.0409338	0.0	0.0	0.0	1769	tags=38%, list=17%, signal=46%	
GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN	GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN		169	-0.53696775	-2.0402772	0.0	0.0	0.0	1934	tags=43%, list=18%, signal=52%	
GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		150	-0.54687816	-2.039759	0.0	0.0	0.0	1600	tags=41%, list=15%, signal=48%	
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_UP	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_UP		143	-0.5514569	-2.0395832	0.0	0.0	0.0	1512	tags=35%, list=14%, signal=40%	
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN		154	-0.5486545	-2.039148	0.0	0.0	0.0	1412	tags=34%, list=13%, signal=38%	
