NAME	TITLE	SCORE	
LRRC58		1.8288597	
COPS8		1.8272175	
EIF4A3		1.8266355	
HGH1		1.8250703	
DLAT		1.8244826	
UTP14A		1.8237424	
PSMG3		1.8236723	
ADCK1		1.8232181	
TM2D3		1.8231289	
PINX1		1.8220024	
PSMD1		1.8214487	
ASF1A		1.8211755	
ZKSCAN1		1.8206942	
RNASEH1		1.8206018	
BTK		1.8199813	
VDAC1		1.8182207	
SF3A3		1.8166596	
TSPAN4		1.81643	
FAM206A		1.8154187	
DVL1		1.8139341	
CNNM3		1.8132477	
XLR4A		1.8125194	
GNPNAT1		1.8087482	
FPGS		1.8083786	
TEF		1.8064657	
CBX5		1.8060112	
TBL1X		1.8051039	
WDYHV1		1.8044219	
HNRNPDL		1.8036131	
CD38		1.8026981	
USP36		1.8010432	
DHX30		1.8008279	
HSPA5		1.798289	
SHQ1		1.7969649	
TBC1D16		1.7963078	
CBX1		1.7949567	
PDXK		1.7947397	
PPIL3		1.7943584	
GM16712		1.7939334	
SIL1		1.7933933	
SLFN9		1.7933621	
SENP3		1.7922579	
CCT2		1.7901852	
HELLS		1.7875621	
PLCB3		1.7869216	
TWISTNB		1.7868142	
EDC3		1.7862806	
MRPL41		1.7850482	
GNL2		1.7828417	
1810006J02RIK		1.7827251	
IPO5		1.7818317	
RPS7		1.7798781	
UQCRFS1		1.7781245	
JAGN1		1.7770559	
ZFP706		1.775826	
TMX1		1.7733319	
CRELD2		1.7704874	
CTU2		1.7704835	
RPL10A		1.7696542	
ESF1		1.7695884	
RPL13		1.7688005	
FAM207A		1.7672352	
ARL1		1.7644645	
RBM26		1.763677	
DLD		1.762463	
LZIC		1.7621939	
EMC8		1.7620621	
ESR1		1.760939	
TYW3		1.7553842	
MRPS27		1.7553084	
PHACTR4		1.75497	
HUS1		1.7532744	
EHD1		1.7531133	
LAD1		1.752589	
TUBA1B		1.7516191	
HDLBP		1.7510087	
ANAPC10		1.7505604	
ANKRD32		1.7501817	
GPN1		1.7489041	
MLH1		1.7489038	
RNF219		1.748631	
MYC		1.7480862	
ZPR1		1.7464958	
ERAP1		1.74585	
RPL21		1.7452713	
PSMC5		1.7450974	
NFU1		1.7423226	
HTRA2		1.7420441	
CALCRL		1.7393668	
DCUN1D1		1.7386107	
AMPD2		1.7381101	
MRPL24		1.7377316	
POP5		1.7349681	
SUMO2		1.7346382	
MAOA		1.7322922	
NCOA6		1.73109	
GRPEL1		1.730204	
NAA10		1.7282573	
HNRNPLL		1.7276579	
9330175E14RIK		1.7264128	
LIG3		1.7260355	
ZFP395		1.7238735	
YDJC		1.7223982	
RPS13		1.7223217	
LRRC59		1.7220017	
HSP90B1		1.721353	
EXOG		1.720991	
QK		1.7208632	
LANCL1		1.719174	
AKR1C13		1.7166103	
VBP1		1.7156538	
GAS8		1.7154214	
DDX39B		1.7152656	
SEMA4C		1.7150943	
RPL4		1.7132508	
JMJD8		1.7127564	
PRR12		1.7122282	
NAA50		1.7114269	
MRPL51		1.7111833	
IGIP		1.7087775	
CACNA1S		1.7069932	
ACAT1		1.7065033	
UBE2K		1.7054567	
PMEPA1		1.7033067	
SRFBP1		1.7026688	
GID4		1.70194	
PLOD1		1.701643	
TIPIN		1.7008109	
CD274		1.7002699	
PSAT1		1.6992164	
SLC25A5		1.6991739	
ADO		1.6988766	
DCPS		1.6975852	
TSACC		1.6963375	
PHLDA1		1.6915458	
MRPS2		1.6911719	
TAMM41		1.6884112	
WBP11		1.685196	
SNUPN		1.6847428	
9430038I01RIK		1.6838386	
CHCHD2		1.6837046	
UBA5		1.6833841	
MRPS31		1.6825647	
RPL18		1.681915	
GSPT1		1.6815073	
TMEM109		1.6795645	
HDHD2		1.6783154	
ZFP60		1.6773384	
NDUFA5		1.6767194	
MAK16		1.6765105	
SRSF3		1.6751505	
EIF3C		1.6730849	
FCRL1		1.6729056	
RARS2		1.672566	
CWC27		1.6712842	
NDC1		1.670051	
NDUFA10		1.6689893	
MICAL3		1.668767	
YAF2		1.6666523	
PTPN6		1.6649576	
SNHG12		1.663931	
FUBP3		1.6637957	
LSM8		1.6621637	
PDAP1		1.6609687	
ZFYVE21		1.660861	
GTF3C6		1.6595894	
HSD17B14		1.6588638	
NFYA		1.6580899	
RPS11		1.6573718	
EIF4G1		1.6568983	
PRR3		1.6565868	
DHRS11		1.655461	
2510002D24RIK		1.6544373	
DDX10		1.6539581	
POLR2J		1.6527077	
NDUFB4		1.6526912	
TNFAIP1		1.651836	
PGLS		1.6515117	
PCNP		1.6512452	
ZFP280B		1.6496853	
CARM1		1.6495706	
BCKDHB		1.6488605	
FUT4		1.6435366	
ARMT1		1.6432693	
COQ3		1.6403607	
EARS2		1.6401482	
PPA2		1.6395144	
PRKAR2A		1.6382321	
PPFIA1		1.637242	
TMEM251		1.6358452	
POLR3H		1.6338191	
FAM195A		1.6330073	
TOP1		1.6327057	
ANAPC15		1.6321266	
COX17		1.6301856	
EED		1.6300024	
ARL6IP6		1.6282177	
DOT1L		1.6271278	
THAP1		1.6253195	
CCDC132		1.624669	
COMT		1.6244911	
YIF1A		1.621569	
CELF1		1.6210192	
ZFR		1.6206812	
ZSCAN22		1.6195627	
RPN1		1.6184846	
HTATSF1		1.618327	
UBAP2L		1.6171033	
MED17		1.6149508	
ALG11		1.6148831	
ZFP930		1.6147382	
KLC1		1.614003	
PPIA		1.6134893	
CDC34		1.6116358	
CDC27		1.6115394	
BEND5		1.6107374	
TIMM13		1.6101308	
HAUS2		1.6089125	
BCAS2		1.606595	
SNRPA		1.605889	
ENTHD1		1.6045958	
MED9		1.6037282	
NDUFB10		1.6027187	
MMGT1		1.6017206	
PPIH		1.6012487	
PEO1		1.6012449	
POLR2K		1.6005332	
3830406C13RIK		1.5994422	
PGAM1		1.5988038	
TKT		1.5979786	
0610010K14RIK		1.5976418	
CDC25A		1.5965558	
TREX1		1.5963923	
SLC25A13		1.5954355	
POLE4		1.5921993	
UTP6		1.5914866	
OAT		1.5912689	
RPS26		1.5911323	
NDUFB8		1.5902374	
MRPL37		1.5900512	
BCCIP		1.5899454	
MRPL50		1.58993	
RPS10		1.5894754	
CDC26		1.5891565	
ADCK5		1.5889634	
DCLRE1A		1.5883446	
RRP8		1.5875045	
2700097O09RIK		1.5872245	
LIPT1		1.5858667	
RABEPK		1.5851712	
PITPNB		1.5828588	
HDAC7		1.5824486	
SLC35E2		1.5793102	
SYNJ2BP		1.5788726	
RMDN3		1.5784978	
E130012A19RIK		1.57836	
RPL17		1.5763693	
COA3		1.5751566	
SDAD1		1.5746646	
NMT2		1.5741981	
ABCG2		1.5735992	
ZDHHC5		1.5721076	
C130036L24RIK		1.5720425	
ATP5G3		1.5688477	
ZNF41-PS		1.5678031	
DPH6		1.565798	
RPL36A		1.565753	
1810032O08RIK		1.565225	
TSN		1.5639449	
TRNT1		1.5638769	
D10WSU102E		1.5637035	
TEFM		1.5631588	
TSNAX		1.5623809	
FOXN3		1.5608262	
HSPH1		1.5599813	
SLC25A42		1.5599252	
PSME4		1.5585153	
PHF23		1.5583011	
ZFP281		1.5575328	
DYNLL1		1.5572809	
BCS1L		1.5571581	
SRSF1		1.5568795	
MEA1		1.5562581	
ISY1		1.5559405	
SLC35A4		1.5552486	
NDUFS3		1.5548985	
SF3B3		1.5538261	
GZF1		1.5525788	
ABL2		1.5501075	
POLR2L		1.5494865	
PTPMT1		1.5494238	
LARP1B		1.5489653	
ENY2		1.5477602	
RPA3		1.5474492	
GM10033		1.5454388	
UBE2D3		1.5447966	
ANGPTL4		1.5442438	
PYURF		1.5408089	
HARS		1.5402961	
ERO1L		1.539864	
PRPF40A		1.5398461	
WDR3		1.5380481	
44806		1.5369351	
RIF1		1.5359787	
GPRIN3		1.5351452	
RBM15B		1.5349654	
RAD54L2		1.5343525	
ADI1		1.534264	
PDZD11		1.5309517	
D930016D06RIK		1.530119	
RPS23		1.5284324	
DNPH1		1.5281357	
ALKBH6		1.5271657	
JMJD1C		1.526533	
IRF4		1.5249395	
B3GALT6		1.524542	
MTHFD1L		1.5232002	
IPO9		1.5205461	
ELP6		1.5195593	
RQCD1		1.5181898	
CALR		1.5181696	
P3H1		1.5176758	
ZFP119A		1.517362	
VDAC3		1.5166918	
NDUFAF2		1.5161062	
SNRPE		1.5157278	
COX7A2		1.5146127	
IRAK2		1.5144774	
PBDC1		1.5110421	
CAPRIN1		1.5103816	
PABPC1		1.5094396	
DOC2A		1.5088933	
DNAJC24		1.508393	
SARNP		1.5063928	
TCF3		1.5060033	
L3MBTL3		1.5054184	
ADAT1		1.5049816	
ISCA1		1.5044769	
CEP85L		1.5008773	
METTL17		1.5008357	
CLTB		1.500119	
ATP5B		1.4992206	
UBE3A		1.4987483	
SRSF9		1.4983714	
SERPINB9		1.498021	
MRPL3		1.497397	
OTUD6B		1.4965695	
UQCC1		1.4952241	
1700021F05RIK		1.4941336	
USP25		1.4939078	
B3GALNT2		1.4936767	
CREB1		1.492549	
RHBDD2		1.4924669	
MRE11A		1.4921771	
CARS2		1.4913912	
NUBPL		1.4911393	
RPL9		1.4907289	
FAM98B		1.4898353	
MRPL16		1.4893749	
BLZF1		1.4889472	
LPAR2		1.4883026	
COPS2		1.4882883	
TUT1		1.4877595	
G6PC3		1.4857775	
RAB21		1.4857068	
TSEN15		1.4848874	
UBXN2A		1.4846326	
DNAJC15		1.4812304	
DPH2		1.4809588	
FAM98A		1.4806201	
TMEM129		1.4797002	
CKS2		1.4795353	
LXN		1.4752892	
SRSF11		1.4749535	
AI597479		1.473633	
RPS16		1.4720253	
TNFSF8		1.4705398	
FITM2		1.4704822	
IL15RA		1.4704436	
PPP2R2D		1.4702382	
COPS7B		1.4687135	
RGS1		1.4687065	
NOL6		1.4669693	
WDR12		1.4665418	
PELP1		1.4654498	
DDX39		1.4626099	
TMEM201		1.4621056	
HNRNPK		1.46038	
LACTB2		1.4602116	
ANKRD26		1.4591494	
ZNRF3		1.4590341	
ATP8B4		1.458541	
2700062C07RIK		1.4585091	
NDUFAF7		1.4571916	
TMEM38B		1.457044	
PRPF3		1.456422	
DEGS1		1.4562771	
ECD		1.4553789	
POLR1D		1.4543357	
RPL28		1.454231	
PDCD11		1.4540926	
EIF4A2		1.4538248	
FAM20B		1.4525491	
ZFP959		1.4519769	
CUTA		1.4510264	
LONP1		1.4508978	
ASCC3		1.4506813	
ZFP593		1.4484702	
THOC1		1.4470592	
SELENBP1		1.4462563	
PHF20		1.4460214	
ZFP119B		1.4438461	
ZFP318		1.4433838	
4930453N24RIK		1.442095	
TAF9		1.4415919	
MPP6		1.4411805	
ZFP324		1.4402549	
PLEKHM2		1.4396405	
SLC16A13		1.4391618	
RPIA		1.4382973	
MLF2		1.4354732	
EOMES		1.4344392	
SOCS7		1.4340801	
MEMO1		1.4323685	
MAP2K3		1.4317789	
TCERG1		1.4317547	
STRN3		1.4311005	
USP46		1.4281216	
CSE1L		1.4280652	
BCOR		1.4264729	
GTF2H3		1.4261752	
2700060E02RIK		1.4260608	
PVR		1.4253619	
SLMO2		1.4250057	
PSMC1		1.423785	
SOCS5		1.4227524	
SOX4		1.4218405	
MVP		1.420923	
GM3696		1.4205365	
RPS15		1.4204642	
CTSH		1.419916	
PPP1R8		1.4186732	
PVT1		1.416174	
RUNX3		1.4160182	
TNS1		1.4152113	
E2F4		1.413884	
UBE2E1		1.4113299	
DNMT3B		1.4109523	
MRPL46		1.4105043	
1810022K09RIK		1.409677	
1110004E09RIK		1.4086897	
TRUB1		1.4074713	
TMED3		1.4074476	
LAGE3		1.4065083	
POLD3		1.4044435	
RBM17		1.404279	
RPS25		1.4029964	
KCTD5		1.4013042	
NVL		1.4010786	
TFEB		1.4006113	
NASP		1.4000807	
TFG		1.3996851	
ANKRD17		1.3991503	
DCAKD		1.3990988	
TRIP10		1.3988261	
CD320		1.3985949	
MRPL43		1.3978517	
SLC25A51		1.3976005	
POLE3		1.3974172	
ALG8		1.3972638	
DCP2		1.3967416	
NOP10		1.3965778	
ZFP97		1.3957525	
TMEM11		1.3939599	
PSMB3		1.3927733	
CYBB		1.3926641	
GALNT7		1.392552	
EIF3L		1.3921047	
DEB1		1.3898503	
ATXN10		1.3873911	
NEFH		1.3856546	
NUP98		1.3846731	
MTHFSD		1.384512	
UQCRC1		1.3840477	
TBP		1.3815211	
HLCS		1.3810375	
NOP14		1.3805376	
APOO		1.3795972	
RBM14		1.3788906	
SLIRP		1.3781196	
ADPRHL2		1.3773628	
STT3B		1.3771462	
TIMP3		1.3759792	
TMEM41A		1.3757739	
SNRPG		1.3754275	
NUDCD2		1.3749453	
PRDX2		1.3745363	
RPUSD2		1.3742632	
ACACA		1.3733703	
PPP2R5D		1.37212	
NDUFV2		1.3719243	
ITGA9		1.3718935	
DIS3L		1.3707448	
IL4RA		1.370665	
SDHAF3		1.3696511	
FAM60A		1.3680712	
LGALS7		1.3676445	
TARBP2		1.3674923	
VKORC1L1		1.3672658	
RPLP1		1.3671285	
MAGT1		1.3658801	
DUS3L		1.3645976	
ILDR1		1.3633335	
ZFP280D		1.3630583	
BDH1		1.3629291	
ARPP19		1.3628315	
PGRMC2		1.3612932	
XDH		1.3611437	
SKP1A		1.3607002	
NFIC		1.3579257	
SMC3		1.3579054	
SLC6A6		1.3577285	
SDR39U1		1.3566105	
TXNDC15		1.35628	
KPNA3		1.3550404	
KDELC1		1.3547819	
NIPSNAP3B		1.3544534	
SNRNP40		1.3543497	
HMGXB3		1.3526762	
CALHM2		1.3506006	
SGSM3		1.3489013	
GGT1		1.348455	
KMT2A		1.3461648	
TRAPPC4		1.3448766	
SNX27		1.3446144	
GEMIN7		1.3445934	
C230091D08RIK		1.3436551	
GK5		1.3435946	
KCMF1		1.3434873	
TRIM36		1.3412595	
ZFP459		1.34011	
GRAP		1.3400813	
FAM58B		1.3398371	
RPL19		1.3387045	
MDFIC		1.3371571	
SRP19		1.3359916	
BCORL1		1.33599	
ALG6		1.335467	
AHDC1		1.3344948	
UXS1		1.3343883	
CCDC137		1.3338516	
RAVER1		1.333687	
CMTM7		1.3320439	
CRYZ		1.3311121	
MKLN1		1.3306004	
PNPO		1.3304613	
TCEB1		1.3282366	
CETN3		1.3280514	
SDHA		1.3275563	
EXOSC3		1.3269238	
RYBP		1.3268418	
B4GALNT1		1.3265723	
RRN3		1.3264188	
PPARGC1B		1.3259432	
INF2		1.3244036	
IMMP2L		1.3243732	
GM13212		1.324253	
RAD17		1.3234262	
PATZ1		1.3232485	
SMG8		1.3202887	
ZFP827		1.3194022	
RRBP1		1.317963	
CD164		1.3178209	
DR1		1.3176539	
ICK		1.316299	
RPL35		1.314993	
SAP30		1.3145741	
TSC22D1		1.3140812	
AIMP1		1.3137344	
BMP7		1.3129848	
LCLAT1		1.3125576	
PIGA		1.3122507	
RPL38		1.3114804	
ELP2		1.3109264	
TACC2		1.3107183	
COMTD1		1.3105597	
NDUFC2		1.3103126	
MRPS14		1.3089572	
PTPN23		1.3079659	
FBXO42		1.3077002	
PADI2		1.307469	
SRRM1		1.3063737	
NUP85		1.3062077	
PRDM1		1.3036637	
SDF2L1		1.3034245	
AIM2		1.3026506	
CLIC4		1.3023716	
WBSCR16		1.3014082	
PPP1R7		1.3014008	
ABCF1		1.3001608	
THAP11		1.3000298	
RPS17		1.2992139	
2900097C17RIK		1.2969106	
MOB3C		1.2968045	
2010107E04RIK		1.2957275	
CYB5RL		1.2942762	
KLHDC4		1.2929112	
PDGFB		1.2922386	
CAPSL		1.2918197	
PMPCB		1.2909757	
2010109I03RIK		1.2906835	
PRPF4B		1.2905138	
PATL1		1.290385	
TNFRSF21		1.2898307	
EXOSC5		1.2895888	
FAM169B		1.2895803	
TM2D1		1.2876691	
MRPL30		1.2872981	
PIGW		1.286827	
DDOST		1.2868142	
OSTC		1.2857599	
XRCC3		1.2845773	
CRY2		1.2827646	
HINT1		1.282378	
2210016F16RIK		1.2814989	
ELOVL1		1.2809417	
TGTP1		1.2806159	
PPP4R2		1.2787888	
PABPN1		1.2787058	
QDPR		1.2783238	
GPAA1		1.2781721	
TNFSF9		1.2753989	
HAUS3		1.2751412	
2310033P09RIK		1.2750835	
2410004B18RIK		1.2744527	
ZFP275		1.2741289	
TLCD1		1.2740417	
BANK1		1.272221	
DAPL1		1.2716341	
CSTF2T		1.2715477	
SNRPB		1.2680327	
CPSF1		1.2679423	
ADA		1.2677233	
TMEM167		1.2670205	
STAT1		1.2662103	
FRMD6		1.2660995	
ABT1		1.2659112	
EMP2		1.2653792	
STT3A		1.265165	
PDCD6		1.2651476	
ATXN2		1.2648197	
EXOSC9		1.2632742	
GPR180		1.2628976	
GFM1		1.2618484	
TMPRSS3		1.2617209	
ISG20L2		1.2607481	
USP39		1.2593082	
ORC1		1.2588499	
EIF4G2		1.2585585	
DMAP1		1.2574775	
TTL		1.2563645	
MRPL18		1.2557837	
ALG9		1.2546959	
LSM6		1.2536793	
GRSF1		1.2521403	
TBC1D8		1.25078	
SNHG10		1.2502451	
UTP11L		1.2501433	
UBE2I		1.2496263	
PRRC1		1.249037	
PNN		1.2482729	
SLC17A9		1.2466098	
SRD5A1		1.2462	
EDF1		1.2460803	
DUSP2		1.2447174	
ZFP397		1.2446842	
FAM175B		1.2446172	
SPATA5		1.2441713	
MTX1		1.2435029	
PRPF8		1.2435017	
PSMD3		1.2432021	
NONO		1.2429951	
GOT1		1.2413311	
RPL31		1.2412376	
PIGF		1.239727	
NINJ1		1.2361318	
SUCLG1		1.2360418	
PGAM2		1.234408	
ZFP773		1.2341752	
PDHX		1.2331704	
REXO4		1.2330878	
TRIM65		1.2322251	
TVP23B		1.2318848	
ZFP617		1.2315671	
GM3604		1.2303891	
FXR1		1.2272733	
ZFPM1		1.2269208	
STARD3NL		1.2240273	
KDELR2		1.2232256	
PIGB		1.2191253	
IPO7		1.21897	
IFITM3		1.2188	
AU019823		1.2184799	
APEX2		1.2184119	
D130040H23RIK		1.2179458	
THOC3		1.2145306	
EIF4ENIF1		1.2144947	
SF3B5		1.214091	
D2WSU81E		1.2132014	
RAB9		1.2130462	
CHMP2B		1.2125969	
POFUT2		1.2120897	
TXNDC9		1.2119575	
GOT2		1.2109951	
H2-Q5		1.2105787	
LYNX1		1.2100899	
SCAP		1.2099286	
SPRED1		1.2089951	
GIGYF2		1.2089355	
TMTC4		1.2082472	
MRPS24		1.206499	
APLF		1.2057692	
SAP18		1.2057229	
USP34		1.2045568	
DTD2		1.2039905	
DUSP5		1.2039478	
GGA2		1.2022057	
BANF1		1.201942	
ZFP207		1.2018914	
USP15		1.2017498	
SH3BGRL		1.2002708	
HYOU1		1.1988779	
PFDN4		1.1969703	
GNPAT		1.1958952	
RBM27		1.1958755	
RAD50		1.1946578	
SF3A1		1.1939894	
TMBIM1		1.1936489	
LZTFL1		1.1933987	
FAAP24		1.1933899	
NID2		1.1903131	
ATP1A1		1.19012	
CSTF1		1.1900144	
SDHB		1.1883832	
ZWINT		1.1859457	
ATP2A2		1.1852773	
MTCH1		1.1833589	
COX7C		1.1831682	
ERLIN1		1.1831397	
OSGIN2		1.1819243	
CDKN1A		1.1818578	
TRIM24		1.18179	
NCOA1		1.1805612	
ENTPD6		1.1803071	
TNFSF10		1.1795954	
TNF		1.1795778	
VCL		1.1778605	
RPS19		1.1772503	
TRP53RKB		1.1769601	
NOL12		1.1767943	
SERAC1		1.1766922	
MDH2		1.1763405	
MRPS9		1.1753846	
NEK4		1.173517	
SSR2		1.1733533	
NMNAT1		1.1722372	
TBRG1		1.1709067	
ACSL4		1.170728	
MARS2		1.1705773	
SLC25A22		1.1704972	
COX5A		1.1703476	
PMPCA		1.1701726	
GNA14		1.1699136	
METTL2		1.1696426	
CBWD1		1.1692817	
GTF2F2		1.1685075	
AAAS		1.1684529	
SNRPB2		1.1675088	
TTC32		1.1672924	
RBBP7		1.1664162	
UNG		1.1658742	
PRPS1L3		1.1657232	
UQCR10		1.1656933	
GEMIN2		1.1631346	
2310022A10RIK		1.162274	
IMP3		1.1601254	
LRRC41		1.1601069	
ABCA1		1.1595017	
DNAJC1		1.159321	
DCUN1D2		1.1588138	
INTS8		1.1578146	
RDX		1.1571455	
NARS2		1.1570961	
MRPS18C		1.1566252	
UBAC1		1.1565225	
RPS3A1		1.1564957	
PCNA		1.1550744	
NEK1		1.1546098	
GLRX3		1.153207	
TMEM135		1.1515317	
CDCA7		1.1510781	
SERTAD2		1.1499585	
MRPL53		1.1490217	
NSMCE1		1.1480186	
U2SURP		1.1472154	
DROSHA		1.1460885	
CCRL2		1.1447723	
SF3B4		1.1440941	
TPI1		1.1432523	
RPL23A		1.1421803	
TMCO3		1.141947	
4931406H21RIK		1.1416376	
ZBED5		1.1409967	
RFWD2		1.1406804	
TSTA3		1.1393735	
NSDHL		1.1372211	
EIF4H		1.1369548	
CHPF		1.1349803	
FAM210A		1.1340859	
DUSP19		1.1331335	
DUSP16		1.1327577	
TTLL4		1.1327379	
LYRM9		1.1314204	
CCNE2		1.1311255	
ATG5		1.1308794	
CD8B1		1.1299571	
PDRG1		1.128922	
UHRF1BP1		1.1288412	
MRPL21		1.1286715	
UBA3		1.1283877	
FAM69B		1.1272978	
GCN1L1		1.1272305	
FGFR1OP2		1.1254556	
SENP5		1.1254265	
KRT19		1.1231697	
SEC31A		1.1231151	
PEX10		1.1229672	
NOL9		1.1221702	
PDIA6		1.1209139	
ST6GALNAC4		1.1202765	
LSM12		1.1196237	
ZMYND19		1.1194097	
HEATR6		1.118336	
DNAJC21		1.1170262	
SCAF1		1.1167524	
RAP2A		1.1166869	
PTER		1.116371	
ABCC1		1.1152227	
ARL2		1.1144576	
CLN8		1.113478	
RPP40		1.1131724	
RPL37RT		1.1125653	
DBR1		1.1096333	
D11WSU47E		1.1086546	
ZFP574		1.1081316	
ENO1B		1.1072809	
SETD5		1.1071984	
CCDC88A		1.1069715	
NOL7		1.1067655	
TFDP1		1.1058663	
TRIB1		1.1048762	
CASP4		1.1040233	
RPS3		1.104	
FOXJ2		1.1036305	
EYA3		1.1034322	
NFYB		1.1032975	
NANP		1.1018547	
PGPEP1		1.1015085	
AFG3L1		1.1011305	
DCUN1D5		1.1000488	
ZFP420		1.0996909	
GPN2		1.0990828	
TAF3		1.098915	
ESD		1.0988135	
POFUT1		1.0985682	
RWDD4A		1.0969824	
SPARC		1.0963846	
TBRG3		1.0951997	
TOP1MT		1.0946538	
SMG7		1.094072	
TMEM69		1.0935079	
GNB1L		1.0922136	
CDK12		1.0916783	
CTNNB1		1.0906826	
ZFP691		1.090576	
CLCC1		1.0901822	
ENDOG		1.0892116	
TIRAP		1.0881935	
EEA1		1.0879989	
RAE1		1.0874596	
BRD3		1.0838524	
CFAP20		1.0830249	
IFT74		1.0828961	
TMEM68		1.0826321	
NCKIPSD		1.0825211	
EIF2AK4		1.0808504	
CANX		1.0800354	
GPS1		1.0798651	
PEX26		1.0788343	
SLC20A2		1.0784155	
5430416N02RIK		1.0774733	
ALYREF		1.0773076	
TET1		1.0770605	
CSRP2BP		1.0769417	
GCDH		1.0745335	
UTP3		1.0739473	
RPS24		1.0733542	
TRPM7		1.0733284	
EIF1		1.0731417	
ZC4H2		1.0730712	
DNAJC25		1.0719845	
UAP1		1.0709664	
POP4		1.0696348	
GSTCD		1.0655473	
SNX8		1.063144	
CCDC115		1.0621629	
ARL8B		1.0621475	
MRM1		1.0616744	
ABCF3		1.0611211	
RPL24		1.0603479	
RPS20		1.0602314	
MRPS5		1.060189	
HNRNPL		1.0594723	
PELO		1.0591276	
ORC2		1.0583261	
HCCS		1.0571975	
TAF11		1.056954	
NOP9		1.0562416	
ID2		1.0556107	
ATF1		1.0532238	
PEX13		1.0527353	
PSMD14		1.0527333	
RBM7		1.0522214	
HDDC2		1.0509218	
RPN2		1.0504804	
YY1		1.0497591	
MAVS		1.0496695	
RCE1		1.0494666	
AGO2		1.0491587	
TMED5		1.0488826	
MSL1		1.0476993	
MTG2		1.0471096	
44811		1.0464625	
RABL3		1.0456996	
DGCR8		1.0452391	
ANKRD13B		1.0447243	
LMNA		1.0442411	
YTHDF1		1.041859	
XXYLT1		1.0414056	
MRPL27		1.0407966	
TUSC2		1.0406225	
PSMC4		1.0395331	
GM12338		1.0392145	
VPRBP		1.0385581	
DPY19L1		1.0373414	
SLAIN1		1.036499	
TRIM44		1.0364249	
MPC1		1.0363061	
C330007P06RIK		1.0355159	
HNRNPA2B1		1.0347186	
ALKBH2		1.0339413	
OGFOD1		1.0331709	
PGP		1.0327463	
A630089N07RIK		1.0324055	
PPIG		1.031735	
RBM19		1.0315127	
BNIP2		1.031073	
MNDAL		1.0291363	
ARMC1		1.0268426	
ATPIF1		1.0266917	
ZDHHC21		1.025721	
MATR3		1.0243483	
DNTTIP2		1.0232513	
PLOD3		1.023037	
FNTA		1.0229977	
SETD1A		1.0212209	
9530077C05RIK		1.0207514	
ATF4		1.0202342	
PCYOX1		1.0201849	
GNL3L		1.0193775	
LMLN		1.0193173	
NDUFA4		1.0191714	
AKR7A5		1.0180018	
EXOSC8		1.0178049	
ARL6IP4		1.0172124	
SLC31A1		1.0171034	
ATXN2L		1.016184	
LSG1		1.0159234	
BCR		1.0153996	
SCFD1		1.0149443	
ASB13		1.0142112	
ELOF1		1.0139917	
RNF126		1.0135947	
THAP7		1.011545	
NDUFB2		1.0103328	
MB21D1		1.0103194	
CLASP1		1.010127	
PTGFRN		1.0096401	
MED21		1.0090946	
RRNAD1		1.0089606	
ZFP763		1.008344	
WDR89		1.0071157	
TRIP13		1.006113	
PDLIM5		1.005395	
UBE2L3		1.0051602	
2210015D19RIK		1.0050272	
SAAL1		1.0049324	
TRPS1		1.0047413	
PIGU		1.004665	
AKAP8		1.0040038	
PEMT		1.0035417	
PIDD1		1.0027865	
COLQ		1.0015042	
GOLT1B		1.0002278	
FOXP1		0.99916756	
UQCRC2		0.99825424	
RAB14		0.997337	
VARS		0.99727196	
SPAG7		0.9967173	
TRP53RKA		0.99670076	
MTERF4		0.9961356	
GGCX		0.9955043	
OSGEPL1		0.9953184	
PPP1R21		0.99519044	
BAG5		0.99436724	
FAM220A		0.9935059	
AKT1		0.99340105	
SAE1		0.9927101	
BHLHB9		0.9925523	
SUMF2		0.99248934	
SSR1		0.99220717	
NEMF		0.99017256	
CYB5B		0.989482	
TNPO3		0.98939276	
CBX3		0.98927534	
SLC35B1		0.98925996	
FAM53B		0.9889261	
CALU		0.9888175	
PARP2		0.98858047	
LHPP		0.9881387	
RPS14		0.9877768	
WDR92		0.98735845	
ICE2		0.98707336	
SAYSD1		0.9870567	
RFC3		0.9860947	
DICER1		0.9860876	
CCDC34		0.9857829	
PSMB5		0.98565286	
SLC29A3		0.9853828	
GBP10		0.98484814	
PRPS2		0.9837095	
RPL37		0.98324645	
RWDD3		0.9832413	
RABGAP1		0.9810293	
IL9R		0.98055	
TRIM32		0.9804724	
IGSF8		0.979749	
ABCD3		0.9786479	
ISCU		0.9774833	
RAPGEF1		0.97608757	
ZNHIT1		0.9760595	
PPHLN1		0.97593826	
FH1		0.97566354	
MFN2		0.97517496	
ZFP771		0.9749426	
1190007I07RIK		0.97482395	
SKP2		0.97390324	
ROCK2		0.97352487	
NFX1		0.9735136	
CPSF3L		0.97299254	
MTA1		0.97183114	
SEMA4B		0.9716702	
CREBZF		0.97100574	
GPN3		0.97099787	
SSR3		0.97080886	
ALKBH8		0.97035474	
PACS2		0.96921843	
EIF2B5		0.9691481	
GORASP1		0.9689395	
DNAJA2		0.9688132	
IFI203		0.9684722	
PPP3R1		0.9673359	
ATP5A1		0.96632826	
PSMC2		0.9659282	
TTC7B		0.9654124	
ATR		0.9653208	
LRRC57		0.9651711	
REPIN1		0.96507406	
ITM2A		0.964825	
APEX1		0.96419513	
2610301B20RIK		0.9638598	
CBFA2T3		0.96369123	
