NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_DYSTROPHIC_FINGERNAILS	HP_DYSTROPHIC_FINGERNAILS		19	0.6271335	1.5889031	0.014613778	0.07525879	1.0	703	tags=21%, list=7%, signal=23%	
GOMF_AMIDE_BINDING	GOMF_AMIDE_BINDING		181	0.4074916	1.5869167	0.0	0.076321736	1.0	1442	tags=26%, list=14%, signal=30%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		42	0.5263568	1.5859293	0.014344262	0.07693248	1.0	1391	tags=36%, list=13%, signal=41%	
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		309	0.38523266	1.5856817	0.0	0.076887004	1.0	2436	tags=36%, list=23%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY		27	0.5682618	1.5846999	0.021235522	0.0773213	1.0	1183	tags=37%, list=11%, signal=42%	
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA		68	0.46519613	1.582718	0.0043196543	0.07855181	1.0	1275	tags=29%, list=12%, signal=33%	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION		181	0.40817228	1.5802205	0.0	0.08011709	1.0	2560	tags=30%, list=24%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		50	0.48960048	1.5798061	0.01171875	0.080146626	1.0	1232	tags=22%, list=12%, signal=25%	
GOMF_TRANSLATION_INITIATION_FACTOR_BINDING	GOMF_TRANSLATION_INITIATION_FACTOR_BINDING		27	0.5662036	1.578916	0.007874016	0.08060916	1.0	1271	tags=44%, list=12%, signal=50%	
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING		24	0.57752204	1.5775471	0.02811245	0.08144874	1.0	1857	tags=38%, list=18%, signal=45%	
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		15	0.6572507	1.5773348	0.02053388	0.081385896	1.0	1521	tags=53%, list=14%, signal=62%	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION		22	0.5793768	1.5769526	0.024390243	0.08145805	1.0	2268	tags=50%, list=22%, signal=64%	
GOBP_NCRNA_TRANSCRIPTION	GOBP_NCRNA_TRANSCRIPTION		45	0.5067939	1.575937	0.010964912	0.08205834	1.0	1391	tags=29%, list=13%, signal=33%	
GOCC_U5_SNRNP	GOCC_U5_SNRNP		16	0.63908494	1.5751196	0.037861917	0.082429744	1.0	1781	tags=56%, list=17%, signal=68%	
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME		30	0.54499453	1.5748318	0.011764706	0.082407124	1.0	2372	tags=50%, list=23%, signal=64%	
HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION	HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION		53	0.48180395	1.5745697	0.008385744	0.08238908	1.0	2731	tags=42%, list=26%, signal=56%	
GOMF_PEPTIDE_BINDING	GOMF_PEPTIDE_BINDING		128	0.42290902	1.5744226	0.0	0.08228033	1.0	1442	tags=26%, list=14%, signal=30%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		66	0.4685427	1.5736191	0.008298756	0.08262288	1.0	3315	tags=50%, list=32%, signal=73%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III		48	0.49696833	1.5730819	0.008196721	0.08277126	1.0	2825	tags=46%, list=27%, signal=62%	
GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY		16	0.63093114	1.5719669	0.030800821	0.083356515	1.0	1046	tags=38%, list=10%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		72	0.45934418	1.5713872	0.0063829785	0.083571255	1.0	2487	tags=36%, list=24%, signal=47%	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR		61	0.47160903	1.5708103	0.012847966	0.08380954	1.0	1692	tags=43%, list=16%, signal=51%	
GOMF_RIBONUCLEASE_ACTIVITY	GOMF_RIBONUCLEASE_ACTIVITY		94	0.4434917	1.5700673	0.0	0.08411363	1.0	2191	tags=43%, list=21%, signal=53%	
HP_PROGRESSIVE_CEREBELLAR_ATAXIA	HP_PROGRESSIVE_CEREBELLAR_ATAXIA		67	0.4661334	1.5689756	0.008048289	0.08473614	1.0	2727	tags=42%, list=26%, signal=56%	
GOBP_GENITALIA_DEVELOPMENT	GOBP_GENITALIA_DEVELOPMENT		16	0.64051056	1.5682515	0.019646365	0.08504346	1.0	1985	tags=38%, list=19%, signal=46%	
GOMF_DNA_REPLICATION_ORIGIN_BINDING	GOMF_DNA_REPLICATION_ORIGIN_BINDING		16	0.6242993	1.5681531	0.03529412	0.08488917	1.0	49	tags=13%, list=0%, signal=13%	
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		53	0.4851273	1.567188	0.006012024	0.08534863	1.0	3483	tags=62%, list=33%, signal=93%	
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT		52	0.4846089	1.566773	0.008196721	0.085413784	1.0	3015	tags=54%, list=29%, signal=75%	
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		17	0.6196409	1.5664151	0.020661157	0.08544059	1.0	2287	tags=47%, list=22%, signal=60%	
HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION	HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION		34	0.5321128	1.5639713	0.013182675	0.08695716	1.0	2727	tags=50%, list=26%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III		17	0.6220285	1.5627776	0.027290449	0.08761558	1.0	1018	tags=29%, list=10%, signal=33%	
GOBP_MRNA_METHYLATION	GOBP_MRNA_METHYLATION		15	0.6486158	1.5623016	0.024952015	0.08769443	1.0	891	tags=33%, list=8%, signal=36%	
HP_PERIODONTITIS	HP_PERIODONTITIS		25	0.5665412	1.5613905	0.008350731	0.088158	1.0	235	tags=16%, list=2%, signal=16%	
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY		272	0.38291085	1.559192	0.0	0.089593954	1.0	2142	tags=28%, list=20%, signal=35%	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		93	0.4335736	1.5571696	0.0	0.09099019	1.0	2364	tags=41%, list=22%, signal=52%	
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		41	0.5083402	1.5563965	0.023404256	0.09131564	1.0	3339	tags=56%, list=32%, signal=82%	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I		26	0.5636859	1.5558978	0.022304833	0.09147843	1.0	1391	tags=42%, list=13%, signal=49%	
GOBP_HISTONE_H2A_ACETYLATION	GOBP_HISTONE_H2A_ACETYLATION		22	0.58084047	1.5554453	0.020576132	0.091560155	1.0	329	tags=14%, list=3%, signal=14%	
GOMF_METAL_CLUSTER_BINDING	GOMF_METAL_CLUSTER_BINDING		57	0.46705806	1.5551814	0.012121212	0.091528356	1.0	3277	tags=53%, list=31%, signal=76%	
GOBP_PIGMENT_METABOLIC_PROCESS	GOBP_PIGMENT_METABOLIC_PROCESS		50	0.48559764	1.5545697	0.012	0.09177861	1.0	1075	tags=26%, list=10%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		17	0.6239634	1.5504894	0.020576132	0.09494288	1.0	1664	tags=29%, list=16%, signal=35%	
GOMF_PRE_MRNA_BINDING	GOMF_PRE_MRNA_BINDING		28	0.54617894	1.5481822	0.0140280565	0.09661528	1.0	2637	tags=54%, list=25%, signal=71%	
HP_ABNORMAL_CIRCULATING_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_AMINO_ACID_CONCENTRATION		77	0.44900388	1.5475199	0.0042735045	0.096917264	1.0	2816	tags=47%, list=27%, signal=63%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		227	0.38857445	1.5446913	0.0	0.0990116	1.0	2240	tags=33%, list=21%, signal=42%	
GOBP_ONE_CARBON_METABOLIC_PROCESS	GOBP_ONE_CARBON_METABOLIC_PROCESS		18	0.60584563	1.5439204	0.03195489	0.09933831	1.0	1418	tags=39%, list=13%, signal=45%	
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	GOBP_REGULATION_OF_TELOMERASE_ACTIVITY		40	0.5152739	1.5438117	0.013861386	0.09918898	1.0	1183	tags=30%, list=11%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		85	0.4488416	1.5427518	0.006085193	0.09976656	1.0	2386	tags=26%, list=23%, signal=33%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC		19	0.5784386	1.5426327	0.039175257	0.099626414	1.0	2085	tags=53%, list=20%, signal=66%	
HP_CEREBRAL_EDEMA	HP_CEREBRAL_EDEMA		18	0.6030495	1.5424284	0.02584493	0.09955469	1.0	1335	tags=28%, list=13%, signal=32%	
GOBP_REGULATION_OF_RRNA_PROCESSING	GOBP_REGULATION_OF_RRNA_PROCESSING		15	0.62947917	1.5416775	0.039923955	0.09996668	1.0	1135	tags=60%, list=11%, signal=67%	
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		24	0.5666773	1.5404165	0.022132797	0.100783035	1.0	1069	tags=29%, list=10%, signal=32%	
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY		47	0.49011743	1.5403769	0.015533981	0.10055634	1.0	1232	tags=21%, list=12%, signal=24%	
GOBP_DNA_MODIFICATION	GOBP_DNA_MODIFICATION		78	0.4447483	1.5400805	0.002057613	0.10054826	1.0	2309	tags=36%, list=22%, signal=46%	
HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY	HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY		42	0.49556592	1.5384476	0.010845987	0.1017331	1.0	2727	tags=48%, list=26%, signal=64%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		150	0.40385434	1.5377396	0.0	0.102062374	1.0	2312	tags=34%, list=22%, signal=43%	
GOBP_GLUTAMINE_METABOLIC_PROCESS	GOBP_GLUTAMINE_METABOLIC_PROCESS		16	0.6199378	1.5368392	0.030612245	0.10264732	1.0	724	tags=38%, list=7%, signal=40%	
HP_APLASIA_HYPOPLASIA_OF_THE_THUMB	HP_APLASIA_HYPOPLASIA_OF_THE_THUMB		87	0.4428391	1.536298	0.002096436	0.10293122	1.0	2022	tags=30%, list=19%, signal=37%	
GOMF_O_METHYLTRANSFERASE_ACTIVITY	GOMF_O_METHYLTRANSFERASE_ACTIVITY		18	0.6014595	1.5361819	0.046153847	0.10278431	1.0	2833	tags=67%, list=27%, signal=91%	
GOMF_HEAT_SHOCK_PROTEIN_BINDING	GOMF_HEAT_SHOCK_PROTEIN_BINDING		93	0.4302686	1.536131	0.002008032	0.10256285	1.0	1134	tags=24%, list=11%, signal=26%	
HP_COXA_VARA	HP_COXA_VARA		30	0.53567994	1.5353447	0.021400778	0.102984406	1.0	1945	tags=27%, list=19%, signal=33%	
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS		104	0.42479667	1.5341092	0.004056795	0.103887625	1.0	2597	tags=42%, list=25%, signal=56%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		100	0.42710117	1.5337952	0.004255319	0.1039357	1.0	1184	tags=28%, list=11%, signal=31%	
HP_ABNORMAL_CIRCULATING_PYRUVATE_FAMILY_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_PYRUVATE_FAMILY_AMINO_ACID_CONCENTRATION		29	0.5332374	1.5318809	0.01183432	0.1054054	1.0	2909	tags=59%, list=28%, signal=81%	
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING		34	0.51734275	1.531358	0.024793388	0.10557937	1.0	1857	tags=32%, list=18%, signal=39%	
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS		45	0.49115148	1.5310597	0.012295082	0.10555791	1.0	2592	tags=56%, list=25%, signal=73%	
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX		15	0.61745524	1.5297483	0.042	0.10652188	1.0	1788	tags=40%, list=17%, signal=48%	
HP_MITOCHONDRIAL_MYOPATHY	HP_MITOCHONDRIAL_MYOPATHY		39	0.5027783	1.5282817	0.0234375	0.107529186	1.0	3483	tags=56%, list=33%, signal=84%	
GOBP_NCRNA_CATABOLIC_PROCESS	GOBP_NCRNA_CATABOLIC_PROCESS		33	0.5189927	1.527273	0.022044089	0.10818989	1.0	2297	tags=58%, list=22%, signal=73%	
HP_ABSENT_FACIAL_HAIR	HP_ABSENT_FACIAL_HAIR		17	0.6154922	1.5268942	0.029940119	0.10829836	1.0	1500	tags=41%, list=14%, signal=48%	
HP_ABNORMAL_DENTAL_PULP_MORPHOLOGY	HP_ABNORMAL_DENTAL_PULP_MORPHOLOGY		32	0.5237905	1.5265284	0.031128405	0.10834925	1.0	112	tags=13%, list=1%, signal=13%	
GOMF_ENDORIBONUCLEASE_ACTIVITY	GOMF_ENDORIBONUCLEASE_ACTIVITY		51	0.47074637	1.5241868	0.011976048	0.11030618	1.0	2191	tags=45%, list=21%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		32	0.5215649	1.523752	0.019607844	0.11047616	1.0	1662	tags=31%, list=16%, signal=37%	
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS		15	0.63431185	1.5217905	0.03526971	0.11207121	1.0	1418	tags=47%, list=13%, signal=54%	
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS		43	0.49446756	1.5212921	0.017964073	0.11227491	1.0	2564	tags=47%, list=24%, signal=61%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL		123	0.411065	1.5205804	0.002096436	0.11268147	1.0	2967	tags=40%, list=28%, signal=55%	
HP_TRIANGULAR_SHAPED_PHALANGES_OF_THE_HAND	HP_TRIANGULAR_SHAPED_PHALANGES_OF_THE_HAND		147	0.40205276	1.5196409	0.004008016	0.113261566	1.0	2040	tags=30%, list=19%, signal=37%	
GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT		45	0.49470022	1.5182803	0.016427105	0.11426936	1.0	3015	tags=56%, list=29%, signal=78%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		105	0.41947204	1.5168178	0.004048583	0.11524162	1.0	2220	tags=36%, list=21%, signal=45%	
HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION	HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION		54	0.46558222	1.5163685	0.0060975607	0.11547156	1.0	2822	tags=52%, list=27%, signal=71%	
GOBP_RNA_CATABOLIC_PROCESS	GOBP_RNA_CATABOLIC_PROCESS		226	0.3857372	1.5139084	0.0	0.11754969	1.0	2231	tags=36%, list=21%, signal=45%	
GOMF_SINGLE_STRANDED_DNA_BINDING	GOMF_SINGLE_STRANDED_DNA_BINDING		103	0.42134994	1.5134574	0.004210526	0.11773557	1.0	2811	tags=34%, list=27%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		39	0.49714947	1.512103	0.022312373	0.11884947	1.0	2372	tags=33%, list=23%, signal=43%	
GOCC_CORE_MEDIATOR_COMPLEX	GOCC_CORE_MEDIATOR_COMPLEX		26	0.5359821	1.5104775	0.03448276	0.12018321	1.0	3642	tags=65%, list=35%, signal=100%	
HP_NONIMMUNE_HYDROPS_FETALIS	HP_NONIMMUNE_HYDROPS_FETALIS		37	0.505951	1.5083126	0.0140280565	0.12195151	1.0	2022	tags=54%, list=19%, signal=67%	
HP_ABNORMALITY_OF_THE_PUBIC_BONE	HP_ABNORMALITY_OF_THE_PUBIC_BONE		16	0.6115563	1.5081712	0.04752066	0.12180962	1.0	598	tags=25%, list=6%, signal=26%	
GOMF_METALLOPEPTIDASE_ACTIVITY	GOMF_METALLOPEPTIDASE_ACTIVITY		76	0.43931904	1.5062193	0.009920635	0.12353155	1.0	1185	tags=25%, list=11%, signal=28%	
GOBP_GTP_METABOLIC_PROCESS	GOBP_GTP_METABOLIC_PROCESS		18	0.5988319	1.5016241	0.04518664	0.1279197	1.0	494	tags=28%, list=5%, signal=29%	
GOMF_VITAMIN_D_RECEPTOR_BINDING	GOMF_VITAMIN_D_RECEPTOR_BINDING		15	0.61266613	1.5012738	0.046184737	0.12800974	1.0	2665	tags=33%, list=25%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		21	0.5621933	1.5009185	0.039447732	0.12806207	1.0	2610	tags=33%, list=25%, signal=44%	
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS		15	0.6157977	1.497809	0.032319393	0.13089477	1.0	2540	tags=27%, list=24%, signal=35%	
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		15	0.62292707	1.4976771	0.060416665	0.13073024	1.0	2146	tags=40%, list=20%, signal=50%	
HP_INCREASED_MUSCLE_LIPID_CONTENT	HP_INCREASED_MUSCLE_LIPID_CONTENT		16	0.6018039	1.496365	0.03469388	0.13171597	1.0	2160	tags=44%, list=21%, signal=55%	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_METABOLIC_PROCESS		34	0.5176178	1.4960347	0.035643563	0.13171868	1.0	1744	tags=32%, list=17%, signal=39%	
GOBP_RRNA_CATABOLIC_PROCESS	GOBP_RRNA_CATABOLIC_PROCESS		17	0.61222047	1.4960276	0.037328094	0.13142721	1.0	2297	tags=76%, list=22%, signal=98%	
HP_RENAL_TUBULAR_DYSFUNCTION	HP_RENAL_TUBULAR_DYSFUNCTION		58	0.4577892	1.4948283	0.020449897	0.13235341	1.0	1683	tags=29%, list=16%, signal=35%	
HP_PROXIMAL_TUBULOPATHY	HP_PROXIMAL_TUBULOPATHY		34	0.5023643	1.4945564	0.033009708	0.13234226	1.0	3483	tags=62%, list=33%, signal=92%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING		47	0.47975233	1.494409	0.031055901	0.13218407	1.0	1003	tags=28%, list=10%, signal=30%	
GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT		128	0.40243363	1.4940431	0.0021008404	0.13230795	1.0	3122	tags=54%, list=30%, signal=76%	
HP_TRACHEOESOPHAGEAL_FISTULA	HP_TRACHEOESOPHAGEAL_FISTULA		59	0.46252933	1.4933132	0.016842104	0.1327831	1.0	1577	tags=22%, list=15%, signal=26%	
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING		19	0.5854508	1.4890355	0.03420523	0.13702065	1.0	3267	tags=58%, list=31%, signal=84%	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		57	0.45843947	1.4888744	0.02296451	0.13686128	1.0	472	tags=21%, list=4%, signal=22%	
GOBP_RNA_SURVEILLANCE	GOBP_RNA_SURVEILLANCE		15	0.6135963	1.4880337	0.046938777	0.13745174	1.0	2297	tags=73%, list=22%, signal=94%	
HP_OPISTHOTONUS	HP_OPISTHOTONUS		34	0.5074779	1.4878366	0.024489796	0.13734245	1.0	1456	tags=32%, list=14%, signal=37%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR		41	0.48824552	1.4867245	0.026369167	0.13818356	1.0	3483	tags=63%, list=33%, signal=94%	
HP_HYPERAMMONEMIA	HP_HYPERAMMONEMIA		45	0.47407147	1.486049	0.016736401	0.1385825	1.0	1862	tags=36%, list=18%, signal=43%	
GOBP_PROTEIN_METHYLATION	GOBP_PROTEIN_METHYLATION		147	0.39161044	1.4853989	0.0	0.13901548	1.0	2606	tags=36%, list=25%, signal=47%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN		45	0.4804401	1.4830979	0.022573363	0.14125934	1.0	2144	tags=53%, list=20%, signal=67%	
GOBP_SNRNA_TRANSCRIPTION	GOBP_SNRNA_TRANSCRIPTION		17	0.59907395	1.4804534	0.06175299	0.14406732	1.0	2655	tags=47%, list=25%, signal=63%	
GOCC_MLL1_2_COMPLEX	GOCC_MLL1_2_COMPLEX		30	0.51922554	1.4793948	0.028077753	0.14492229	1.0	1634	tags=37%, list=16%, signal=43%	
GOBP_FOAM_CELL_DIFFERENTIATION	GOBP_FOAM_CELL_DIFFERENTIATION		16	0.59020185	1.4793636	0.04016064	0.14465041	1.0	2749	tags=50%, list=26%, signal=68%	
GOMF_POLY_A_BINDING	GOMF_POLY_A_BINDING		15	0.6247846	1.4793063	0.057259712	0.1443926	1.0	1432	tags=53%, list=14%, signal=62%	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS		43	0.48136863	1.4781568	0.02631579	0.14538842	1.0	1662	tags=30%, list=16%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING		30	0.50682443	1.4777201	0.04032258	0.14556122	1.0	1200	tags=37%, list=11%, signal=41%	
HP_SHORT_THUMB	HP_SHORT_THUMB		70	0.4343009	1.4773548	0.012474013	0.14565778	1.0	2022	tags=33%, list=19%, signal=40%	
GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY	GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY		47	0.47654372	1.4769293	0.037037037	0.14579222	1.0	1299	tags=26%, list=12%, signal=29%	
HP_ABNORMAL_NUMBER_OF_PERMANENT_TEETH	HP_ABNORMAL_NUMBER_OF_PERMANENT_TEETH		15	0.58663416	1.476773	0.048828125	0.14566243	1.0	2	tags=7%, list=0%, signal=7%	
HP_ACETABULAR_DYSPLASIA	HP_ACETABULAR_DYSPLASIA		16	0.596006	1.4751076	0.052313883	0.14731187	1.0	1417	tags=31%, list=13%, signal=36%	
GOMF_PROTEIN_CARRIER_CHAPERONE	GOMF_PROTEIN_CARRIER_CHAPERONE		17	0.59635615	1.474549	0.051759835	0.14765692	1.0	1325	tags=41%, list=13%, signal=47%	
HP_ABNORMAL_CIRCULATING_NITROGEN_COMPOUND_CONCENTRATION	HP_ABNORMAL_CIRCULATING_NITROGEN_COMPOUND_CONCENTRATION		85	0.4267358	1.4737782	0.008492569	0.14822337	1.0	1862	tags=32%, list=18%, signal=38%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS		220	0.37006286	1.4731065	0.0021321962	0.14867166	1.0	1868	tags=31%, list=18%, signal=37%	
HP_EXERCISE_INTOLERANCE	HP_EXERCISE_INTOLERANCE		50	0.46492347	1.4728942	0.021782178	0.14861275	1.0	1789	tags=28%, list=17%, signal=34%	
