"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"8218"	"Rtel1"	4598	1.32073233944872	5.82881406451	201.279087141065	7.73644558827457e-10	4.29048790309336e-08
"2787"	"Egr3"	4134	-1.98456070966915	4.83648608762703	200.95839801459	7.81981882708658e-10	4.31546668408533e-08
"2456"	"Desi2"	5202	1.03588313083042	6.54533527458009	200.805963896243	7.85980754212196e-10	4.31637625898581e-08
"4435"	"Hnrnpa1"	2644	1.50602704015903	8.76257779063582	200.420561471971	7.96195542220668e-10	4.35124728850499e-08
"10214"	"Tubb5"	2645	1.48746124774436	9.89393601215143	199.936142169942	8.0924995117182e-10	4.38006536071748e-08
"6345"	"Nlrc5"	7915	-1.28776030797849	7.04926805322097	199.980475492746	8.08045145981623e-10	4.38006536071748e-08
"8046"	"Rpa2"	1782	1.50872918649435	6.80812210245647	199.328138437467	8.25981359524504e-10	4.44923356245305e-08
"1569"	"Cct8"	2391	1.19883664327095	9.09804267816371	198.374869609219	8.53013761006012e-10	4.57296615305033e-08
"9252"	"Susd3"	3651	-1.38093153169378	6.78327718789125	198.130576817212	8.60102661410491e-10	4.58911647495702e-08
"6177"	"Ndc1"	4575	2.47861526942054	5.82837219215039	197.32352561352	8.84003398888425e-10	4.63569632894221e-08
"7834"	"Recql4"	4156	2.23387507257383	4.00874292059241	196.923455782682	8.96131412338124e-10	4.63569632894221e-08
"3069"	"Fabp5"	953	2.17807673563446	5.73461052512956	197.025670365049	8.93014868486738e-10	4.63569632894221e-08
"10581"	"Vsir"	7464	-1.71194576016741	6.98589155257116	196.87358110378	8.97656599493163e-10	4.63569632894221e-08
"7388"	"Prpf19"	6333	1.4601835851462	7.21223271905641	197.211771223104	8.87372274465189e-10	4.63569632894221e-08
"10854"	"Zer1"	6570	-1.21487416726272	6.02520948881491	196.947514631188	8.95396739283971e-10	4.63569632894221e-08
"3358"	"Ftsj3"	3153	1.21334095340933	6.45324540207912	197.102894975894	8.90668463435267e-10	4.63569632894221e-08
"4119"	"Gpsm2"	3510	2.02514654965027	5.67187110887113	196.224881296289	9.17765955817447e-10	4.69645869572401e-08
"6531"	"Nutf2"	2355	1.28918375082063	6.89270226221569	196.300901539013	9.15383012521817e-10	4.69645869572401e-08
"9165"	"Stip1"	2173	1.62251190545403	8.36464072157318	195.428656331913	9.43153956878678e-10	4.80453721562903e-08
"2976"	"Eri1"	5587	1.4880717217348	7.04630164759712	194.587357537278	9.7085260916126e-10	4.91773053429023e-08
"7829"	"Rdx"	4842	1.04582529283417	7.13201072190827	194.490197385377	9.74110773802381e-10	4.91773053429023e-08
"9744"	"Tmem71"	4771	-1.71932677145893	6.37128220070109	194.187130458496	9.84354135596624e-10	4.92952819802504e-08
"8246"	"Ruvbl2"	2280	1.48465170285955	6.88278949563715	194.162116563352	9.85205049347694e-10	4.92952819802504e-08
